status,result_status,protocol_hash,specification_hash,threshold_hash,run_id,outer_fold,pm,target_id,condition,lag_seconds,q_low,q_high,n_train,n_test,n_test_participants,training_time_seconds,participant_macro_balanced_accuracy,participant_valid_balanced_accuracy,participant_macro_f1,participant_valid_f1,participant_macro_roc_auc,participant_valid_roc_auc,participant_macro_pr_auc,participant_valid_pr_auc,participant_macro_low_recall,participant_valid_low_recall,participant_macro_high_recall,participant_valid_high_recall,participant_macro_precision,participant_valid_precision,participant_macro_accuracy,participant_valid_accuracy,model,estimator,model_params_hash
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,23f789f45b5ad3367464ea945f36fffa5e61b4f747b27fa39779fbee6a3baa21,8cf290447cc76b4db2bf7811a784e38768237f66e910c108ea9bd99fce1b2673,lightgbm__fold_02__excitement__low_high__23f789f45b5a,2,excitement,target_excitement,lag_minus_10s,-10,0.194812,0.357134,16414,4099,11,2.366709699999774,0.8806107283746919,11,0.801028705419294,11,0.9534787917665781,10,0.9471448562418712,10,0.875760781200827,11,0.8740067431034125,10,0.8042767189566734,11,0.8738566256726876,11,lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,804bb4b10fc3e5eac389edc5a68040db7a144bafbad93733be4c20e0be4a80c6,f31c8981acf165f01f66cc01c4f2b2d6927c370f1a035493f12dece19b93ba49,lightgbm__fold_02__stress__low_high__804bb4b10fc3,2,stress,target_stress,lag_minus_10s,-10,0.396448,0.461981,16401,3382,11,2.226417699974263,0.7316854475624937,11,0.6781102938823348,11,0.8404652881327739,10,0.9217376903753163,10,0.7023705183987354,11,0.7871004143988771,10,0.7465726013262262,11,0.7165057905690663,11,lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,a3d5126aac22b34b66d288e8270bf6cfbc72987ce33b81262a8cb8b22d27206b,7656df549309178054e578a36ceed79ea658632f163e5e508467b9011bdaa756,lightgbm__fold_02__relaxation__low_high__a3d5126aac22,2,relaxation,target_relaxation,lag_minus_10s,-10,0.256714,0.404291,16429,3787,11,2.3831208999908995,0.851991849974165,11,0.7885054524235774,11,0.9438416243906156,10,0.9258462322761339,10,0.8564063889658056,11,0.832335042080777,10,0.8054561831432291,11,0.8424726686726284,11,lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,fb212554d437fe8a87a09d3784c5086660c2c6d921cd16bd9ea9d56e8eadd139,a6f226a94e84838366c4cf62d5dbcdfa343d2e4317631dc9cd843403760f8fb3,lightgbm__fold_02__interest__low_high__fb212554d437,2,interest,target_interest,lag_minus_10s,-10,0.47714,0.52968,16405,3629,11,2.2768308999948204,0.8010832848628001,11,0.7293406864297224,11,0.8937450246854148,10,0.9075714865278798,10,0.7775444400436483,11,0.8070843426501468,10,0.766692692026909,11,0.7824482962326215,11,lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,22cb4cf23f9c7eba0d9c0b1414dd2addf1f5d31e71f6c86eff4759765c347b67,74e34c54e7221dc6ee613f5b9c86caff220ef215c764f9f3f1457db68a376147,lightgbm__fold_02__focus__low_high__22cb4cf23f9c,2,focus,target_focus,lag_minus_10s,-10,0.364693,0.460551,16408,4177,11,2.227845299988985,0.7608544775947883,11,0.6925356203616807,11,0.8395580967021881,10,0.7720094280371923,10,0.7700379271270097,11,0.7268381308688237,10,0.6973994933524511,11,0.813881995478135,11,lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,5f60a49176645df28b3b3d212bfc3e131d1cd2f3bfc7c004080e47541f6251e8,d9fe93c98329da3f22770036d5d5bcc1723fbbfb61707901d1eaef4a7001f95d,lightgbm__fold_03__attention__low_high__5f60a4917664,3,attention,target_attention,lag_minus_10s,-10,0.407012,0.50364,15726,4019,11,2.2543257999932393,0.7113915957558476,11,0.6774486925704941,11,0.8611507126771323,11,0.8787021158910817,11,0.6579876592213926,11,0.7647955322903027,11,0.7597273337928581,11,0.7213866156313476,11,lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,53748ec5937e95581c4d6d15ecd857364ef52b7805f60b967ebc95566f0bfedb,a74a573473ef95d46567294f0aa220d0bd8b428d9a9120f4a96756b0c84d9f51,lightgbm__fold_03__engagement__low_high__53748ec5937e,3,engagement,target_engagement,lag_minus_10s,-10,0.5875743333333333,0.689116,16515,4210,11,2.2940515000082087,0.7452165184751233,11,0.7363765941904561,11,0.8627152971088581,11,0.8101122042600539,11,0.6983875264794606,11,0.792045510470786,11,0.7973820903891536,11,0.7781872557826189,11,lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,a168bfbae26509f8987d572cf2db95c5b386e7dff9f7fadf2cf3a281fc048a65,fa418d56645cfa9ab67032bef122ddca9f2bf2af811172bdbe6b172d6197f493,lightgbm__fold_03__excitement__low_high__a168bfbae265,3,excitement,target_excitement,lag_minus_10s,-10,0.19379133333333332,0.35695933333333324,16517,3925,11,2.2970199000264984,0.8033879695816296,11,0.7866317196074696,11,0.9306400748201181,11,0.9435532603371442,11,0.8631553132476316,11,0.7436206259156278,11,0.82949006957738,11,0.803577865421432,11,lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,ca7d6029591fa86a30f982347cffc7409c0434a810dfe4c1e2006523b9010ee2,bcd3007f8b807817734d67f5fb79247d682169631186c1b04d4f2cedd74be7de,lightgbm__fold_03__stress__low_high__ca7d6029591f,3,stress,target_stress,lag_minus_10s,-10,0.405259,0.460463,16507,4794,11,2.1889139000268187,0.7336279178137631,11,0.675254082795317,11,0.8661174512823538,11,0.8386710243093326,11,0.7644205094176653,11,0.7028353262098613,11,0.7413538681350494,11,0.7019751079572752,11,lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,3453d68729452dc705197ef8c89f175bf9f259fc9696ceb61bd5a39093f4d12e,e60bf995e60c88b6af88b34c7d1f44be24f60c5b4257ba68426a2504b9aa025a,lightgbm__fold_03__relaxation__low_high__3453d6872945,3,relaxation,target_relaxation,lag_minus_10s,-10,0.25428966666666664,0.395869,16534,3918,11,2.410118200001307,0.7870364516783112,11,0.7663538150897704,11,0.9328121783388835,11,0.9412191680205576,11,0.8292877776334336,11,0.7447851257231884,11,0.8284895428333227,11,0.7962410169170578,11,lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,ad5c97337df70ad000f1ad798be4414152f9cfe2a4393ec43916bb36a3196562,3bcb6d908dca29ca782906a4f9f4eb0ea8493afdf7dc53a3c5de50526bd55ffb,lightgbm__fold_03__interest__low_high__ad5c97337df7,3,interest,target_interest,lag_minus_10s,-10,0.480798,0.5285816666666666,16506,4428,11,2.2795836000004783,0.7354425676387699,11,0.6961085075768925,11,0.8616985427372147,11,0.8572424007195043,11,0.7395067178411723,11,0.7313784174363677,11,0.7514245955075457,11,0.7346022499377856,11,lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,ede9b32c40df8761b10e3e72705caf6e0f599807cff62318e834530cd84d80a4,0c7365a9f52cdea7f5ff5bd02009df8f23994345c83ad7446745f49568834711,lightgbm__fold_03__focus__low_high__ede9b32c40df,3,focus,target_focus,lag_minus_10s,-10,0.3654773333333333,0.46152833333333326,16512,4090,11,2.2863602999714203,0.6821086052934031,11,0.6568199881821497,11,0.8266318283802453,11,0.8321121626683575,11,0.6920251866232701,11,0.6721920239635361,11,0.7353861366041913,11,0.7354669917018298,11,lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,3f5bc65f9aeb3e038a8d9c46de1403e21695ba491de144163dc5c22af0fad62a,4404f50166a53629f16deb855b5dbdefb3de95149a3eec0eec91689ced0aaf96,lightgbm__fold_04__attention__low_high__3f5bc65f9aeb,4,attention,target_attention,lag_minus_10s,-10,0.410495,0.5079906666666667,15937,3789,10,2.241160300007323,0.6832576614677482,10,0.6525633704754166,10,0.8590123516204452,10,0.8219130010650412,10,0.8611550365524163,10,0.5053602863830803,10,0.7545885985259884,10,0.6914642688784894,10,lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,19dff680f739a66673d1045c771468308d9eb352e5900415a598515e2fe6294b,4efdbb963e4328ea609ced0c43ea79ec54863afcf8b6dc3b54e36caff30afe16,lightgbm__fold_04__engagement__low_high__19dff680f739,4,engagement,target_engagement,lag_minus_10s,-10,0.5819393333333334,0.6880023333333333,16687,3677,10,2.2712798999855295,0.7211002634147546,10,0.671607900354813,10,0.8574811124429889,10,0.826019173003383,10,0.6311077516207382,10,0.8110927752087711,10,0.7405027127924557,10,0.7254239245052772,10,lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,612791846de0f23f1ceb7b9c6cf4c60feab475ded6e5f1a12842e91290f393a2,01a9a36af7fd4938668057f58a4af0d4815b36985a13f61e071f1297e75e14d1,lightgbm__fold_04__excitement__low_high__612791846de0,4,excitement,target_excitement,lag_minus_10s,-10,0.198937,0.36487366666666665,16689,3904,10,2.2735262000060175,0.8460780636305923,10,0.8575728454372914,10,0.9451342217810627,10,0.9409624886309024,10,0.8834507631147348,10,0.8087053641464499,10,0.8925586202517775,10,0.889635229023105,10,lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,64193c2ec4535f6cc19849558c01fee5b6573b1787b7e2244aea852ac92fbca4,27d0b6e27ea4a69159776babe88351288b3e08a8b6a0e0a437af967ad54f9cf0,lightgbm__fold_04__stress__low_high__64193c2ec453,4,stress,target_stress,lag_minus_10s,-10,0.39695366666666665,0.46365033333333333,16679,2955,10,2.2796678000013344,0.7648540987284124,10,0.7131973901627363,10,0.8914094169847712,10,0.9194260248009632,10,0.7378104288394546,10,0.7918977686173698,10,0.7483610205264662,10,0.7401323006250864,10,lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,3f39d17e39cfcd11d7135d532ff6abf3a03dce5454a4c7cca7e4218429b0183d,a5f608b86ee9061617d36b1743ad601431f955dde27218d8d7829829dc257d43,lightgbm__fold_04__relaxation__low_high__3f39d17e39cf,4,relaxation,target_relaxation,lag_minus_10s,-10,0.259306,0.403906,16707,3771,10,2.2583766000170726,0.8188617136697139,10,0.8206247423892912,10,0.9420527972315729,10,0.922151218626339,10,0.8779073306251913,10,0.7598160967142364,10,0.8570928010497969,10,0.8419088113386424,10,lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,2366ed428d32a8242ff4af98f65b8a5fd58b406edc9e0e6d163aff91c8ec4102,c4110c8ecd8ea7c835b8ea571bfeb6ad10ec8d02d986bd0e2c5b9a70c03e3241,lightgbm__fold_04__interest__low_high__2366ed428d32,4,interest,target_interest,lag_minus_10s,-10,0.4793536666666667,0.5286693333333333,16683,3971,10,2.258958500024164,0.7424434992838049,10,0.712357738776087,10,0.8482677180950426,10,0.8470646707281853,10,0.726109221152283,10,0.7587777774153269,10,0.7480213992692063,10,0.7459977551760134,10,lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,d9a35e8fcc1e5d4f4aac55aa914c9ec9ec00cd410ef370f286ba79ea3271f2f6,bcbf7453b6c3768b7f4446c03f027f80397a24d1f0f54a82146b8fe6d4a67bdf,lightgbm__fold_04__focus__low_high__d9a35e8fcc1e,4,focus,target_focus,lag_minus_10s,-10,0.365106,0.46338333333333337,16688,3731,10,2.2815737000200897,0.7024687299711783,10,0.6968976142172045,10,0.8131773407999587,10,0.7875200505198819,10,0.752907824008056,10,0.6520296359343006,10,0.7169928402228878,10,0.7708587350577679,10,lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,a5ed8f4f7a86adaced0a318d0953b1c6b54b427b3a9f5d15c4756979dca4bfe4,2f86d0e8c455b4f21168d0123e21d085836ed48610878f7e823e2e4fab91a878,lightgbm__fold_05__attention__low_high__a5ed8f4f7a86,5,attention,target_attention,lag_minus_10s,-10,0.408289,0.5064886666666667,15812,3818,11,2.2792582999973092,0.7783915890366252,11,0.7549253638249016,11,0.8859546684172923,11,0.8239743553205546,11,0.7324978975743103,11,0.8242852804989405,11,0.7843563771859366,11,0.7867943026019933,11,lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,98a27b11826a40dd54bc578171e2bc72f7ade6b8b899e40a14141736bc161d4f,fd819c1414dbc4a71c004ee2f223fde45d23c5e1a929dfb308519bdd81be5cc8,lightgbm__fold_05__engagement__low_high__98a27b11826a,5,engagement,target_engagement,lag_minus_10s,-10,0.5812246666666667,0.6832976666666667,16528,4267,11,2.2252541000198107,0.7231869967193627,11,0.6678397902830792,11,0.8657026479329438,11,0.8285833830710954,11,0.76064602203997,11,0.6857279713987553,11,0.7508788786617704,11,0.698332128542733,11,lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,64cc745a73dedb914720c49fd2b21204fad328cfe2429e4524a50062268ecf06,e83502bfb241187a15bbe01f2a2df8a2dcfd119976c2c47635b1515b95a004a5,lightgbm__fold_05__excitement__low_high__64cc745a73de,5,excitement,target_excitement,lag_minus_10s,-10,0.196205,0.361125,16537,3930,11,2.199220400012564,0.8398018940931081,11,0.8249478709500095,11,0.9549867155926183,11,0.9511576279917248,11,0.8210972186199311,11,0.8585065695662852,11,0.852357280514898,11,0.8477774779156458,11,lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,92b8a0bc2163a7ae97f77c8367f355c5be7634248bb05f486890bcdd0a65aafc,f830184ed4091f7c1893003e91eb518737ed15e8b5f007bf46bf30fa7cf23cdb,lightgbm__fold_05__stress__low_high__92b8a0bc2163,5,stress,target_stress,lag_minus_10s,-10,0.4021516666666667,0.4598493333333333,16523,4380,11,2.0813911000150256,0.7402499322543844,11,0.7048021755458224,11,0.8868675212667111,11,0.8925271572024559,11,0.6542923685056341,11,0.8262074960031351,11,0.792727386583318,11,0.7642353915066589,11,lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,3ed7aaeb4a95c705b5a5b85f91d9ae674a5150c8234303e9b9786772e09c530a,a638d2bb20962ed825b35f176b1a4005a8304bfc01370b1636d6ce403b817a6a,lightgbm__fold_05__relaxation__low_high__3ed7aaeb4a95,5,relaxation,target_relaxation,lag_minus_10s,-10,0.256914,0.3938446666666667,16548,4217,11,2.209278100024676,0.7586555092149602,11,0.7560391108034299,11,0.9224240625139829,11,0.9278859922414305,11,0.7294449380531947,11,0.7878660803767255,11,0.8468597604444897,11,0.8207504917964432,11,lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,f374349ed9c85e3bfb669661d6f18cbd88cc341d052e718f6cbd8b67cacefd37,df1d4a9a8a978ee0e3bcd8ba820067c8fc420fd3f5f02f8d6b88fa7e63bbaac1,lightgbm__fold_05__interest__low_high__f374349ed9c8,5,interest,target_interest,lag_minus_10s,-10,0.47852433333333333,0.529754,16528,3791,11,2.1370982000080403,0.7196909388909869,11,0.6057600806282449,11,0.8912011219435861,11,0.8882642684339616,11,0.7715299114157222,11,0.6678519663662518,11,0.7250873577366569,11,0.635716327212462,11,lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec
complete,confirmatory,a2c51deb4d94e33d71863f1f1c7927470266b7352647664f3a411fb5db819b4e,8545f630916a7e08927f83ce1048ec676a7e664ad505f9e0ce8963a6f4fb28c7,d1251c35ecfb7ccdf7b0d7e26663f103bb7b943f31fc83ad844ddbed424760ce,lightgbm__fold_05__focus__low_high__8545f630916a,5,focus,target_focus,lag_minus_10s,-10,0.367191,0.4675926666666666,16541,3778,11,2.234403200011002,0.6869310996013985,11,0.6464660415059815,11,0.8049264288124647,11,0.7555889766058559,11,0.6272420076256684,11,0.7466201915771289,11,0.7118798158597986,11,0.6832593757470982,11,lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec
